"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFT_01945",50.9794416310541,-1.18914451402084,0.396243941135178,-3.00104150643697,0.00269057887477081,0.0141618590017634
"LFT_00888",499.405360453759,-1.18564042126213,0.291119457388958,-4.07269384154568,4.64724946684642e-05,0.000453013878028189
"LFT_00522",923.902389683146,-1.18312565567787,0.297637122232377,-3.97506079484989,7.03612801653212e-05,0.000654467327339266
"LFT_00991",164.384985118761,-1.18200730718179,1.05080460542366,-1.12485927553128,0.260648671450851,0.460958499510684
"LFT_01064",2294.53695713962,-1.18088236700277,0.203969895608318,-5.78949341264758,7.05990254706926e-09,1.47051132540238e-07
"LFT_00943",22.5780218628222,-1.17217764246047,0.495526457292507,-2.36551979255577,0.0180047808740357,0.0652941234970608
"LFT_00989",3.85062328827708,-1.16427433304915,1.31016335281201,-0.888648221269709,0.374192166736231,NA
"LFT_01436",469.61849920714,-1.16315828319432,0.184955253666186,-6.2888631717033,3.19799178613535e-10,8.03454225032149e-09
"LFT_02272",196.288953442301,-1.15703468298187,0.384264860401752,-3.01103432089049,0.00260359422417673,0.0138839368147017
"LFT_01430",151.980697166737,-1.1567636494213,0.398430598051541,-2.90330023617228,0.00369252456142195,0.0182159561866099
"LFT_02226",629.313687714157,-1.1509271361812,0.337766117667164,-3.40746770022482,0.000655686684053579,0.00431867148388803
"LFT_00517",38.3666591351158,-1.14286018812584,0.506524783495598,-2.25627693918311,0.0240532926886659,0.0813278537788173
"LFT_01451",471.37024155877,-1.14011102821009,0.304279233945875,-3.74692355250538,0.000179016613741098,0.00144153497068155
"LFT_01294",5.66084438345389,-1.13330246263442,1.03806825674679,-1.09174175712307,0.274946625622074,0.472528157010575
"LFT_02652",160.165728019033,-1.12503975068875,0.242791120857828,-4.63377633709903,3.59054918780069e-06,4.70439159713456e-05
"LFT_02390",11.1267608220284,-1.12396068874884,0.721847448437657,-1.5570612477491,0.119455944538394,0.270050219703215
"LFT_01292",3.43878793388185,-1.12345397546961,1.22186835799831,-0.919455821992214,0.357857202929,NA
"LFT_00900",66.5476882753735,-1.12228058417822,0.329554929471325,-3.40544317142695,0.000660567602460091,0.0043390923104993
"LFT_00936",3.80120620705986,-1.12180382725143,1.15619021710125,-0.970258881850748,0.331917467297374,NA
"LFT_02021",101.916699759729,-1.11481563215884,0.313322644474396,-3.55804360718633,0.00037362729559625,0.00267017513011162
"LFT_02274",72.2482456485662,-1.10059766059388,0.397295375772565,-2.77022519694245,0.00560175474439749,0.0259533770191952
"LFT_02437",3735.92397450898,-1.09370311924463,0.168132070398519,-6.50502379856656,7.76810811521084e-11,2.12706510974931e-09
"LFT_00930",262.69240755842,-1.09012038184772,0.211980005617495,-5.14256228398623,2.71016550015654e-07,4.34517981834308e-06
"LFT_00057",784.613585327275,-1.08741999963763,0.181099805541434,-6.00453433059504,1.91881812737853e-09,4.32977757076062e-08
"LFT_00751",277.33197770223,-1.0846484928971,0.243196142898165,-4.45997407677341,8.19695669156308e-06,9.69707934822292e-05
"LFT_00975",11.6510158678481,-1.07812543194563,0.659014051321447,-1.63596729050585,0.101846433315589,0.241439453297754
"LFT_01640",2.47891731827282,-1.07411345460137,1.45874621012883,-0.736326474847542,0.461532038071511,NA
"LFT_01053",1501.16813591279,-1.06474522863181,0.216773129396304,-4.91179525616039,9.02462628491195e-07,1.30910799144824e-05
"LFT_01216",445.876690373677,-1.05057311801627,0.18206849105089,-5.77020829882431,7.91736050609148e-09,1.63513623333432e-07
"LFT_00990",26.4334727280476,-1.03326791484979,0.452392683103126,-2.28400669029885,0.0223711377571235,0.0765708745984692
"LFT_01649",13.4313343720685,-1.024886015354,0.724723422296366,-1.41417537204267,0.157310417182207,0.328223875576231
"LFT_00171",620.578958490339,-1.02401105643837,0.229347311858796,-4.46489234226923,8.01090228862372e-06,9.52320433042733e-05
"LFT_00711",8052.24332640509,-1.02278229885165,0.137156378301756,-7.45705239169735,8.84795279451303e-14,3.47781628390778e-12
"LFT_01479",5.45890998606496,-1.02073141389891,1.11250329066928,-0.917508669376462,0.358876152142275,0.566805692009542
"LFT_02142",9979.96566394014,-1.01827030714751,0.229787232885664,-4.43136154415583,9.36399312199799e-06,0.000108666910658615
"LFT_00058",298.880659232746,-1.01442323611605,0.191990567824832,-5.283713922038,1.2659088353652e-07,2.14237488318402e-06
"LFT_00054",568.678847354089,-1.01032962983925,0.208739107518654,-4.84015497550674,1.29737915676785e-06,1.806693145739e-05
"LFT_00454",46.954852867261,-1.00733057451275,0.390239138932781,-2.5813161059846,0.00984244130319194,0.0407925671018346
"LFT_01747",389.260508531873,-1.00438958480655,0.212288367778001,-4.73125115294536,2.23140239550141e-06,3.02107090990941e-05
"LFT_02506",182.72647385718,-1.0034885907744,0.304055937837567,-3.30034202887524,0.000965670612898387,0.00597294234424713
"LFT_01552",4.49636816553188,-0.998847715486686,1.13293034803918,-0.881649712372384,0.37796626306321,NA
"LFT_02063",449.651441796617,-0.993631624096695,0.219939074408974,-4.5177585054716,6.24977047013171e-06,7.85087146170669e-05
"LFT_00051",1247.85128538611,-0.992862255801023,0.173337854769707,-5.72790206224785,1.0168023639132e-08,2.04517783058111e-07
"LFT_02650",59.7165875035704,-0.986062941911615,0.362347223793405,-2.72132053776636,0.00650216794132634,0.0293440430981709
"LFT_02372",348.672451562021,-0.980541851113773,0.202370596143048,-4.84527826572525,1.26434346717663e-06,1.78104336965864e-05
"LFT_01391",6045.81977592321,-0.978337457650303,0.240546592868974,-4.06714327557823,4.75929837478773e-05,0.000460254370609432
"LFT_02275",133.563019871445,-0.976592618196203,0.398879432538803,-2.44834037187716,0.014351600750654,0.0553399541603539
"LFT_00747",2657.26288462122,-0.97422589404501,0.208081701914058,-4.68193928194314,2.84173661096237e-06,3.7843235633417e-05
"LFT_01674",20.7271801577587,-0.973584600852002,0.550162127210809,-1.76963217331561,0.0767884355882232,0.196568715891281
"LFT_00750",4980.81374953335,-0.972750605809148,0.159716952825673,-6.09046559303496,1.12582779451852e-09,2.63811763004003e-08
"LFT_00169",3010.37030713635,-0.963814928699314,0.146681298977752,-6.57080988112534,5.00423218192351e-11,1.40176021003995e-09
"LFT_01291",6.2879106383298,-0.963045618280065,0.901681580986132,-1.0680551079094,0.285495654272203,0.485432824958661
"LFT_00865",35.2951397228104,-0.959045334935674,0.448462437824191,-2.13851875664032,0.0324746634699527,0.100432430046034
"LFT_01484",3.53671158532416,-0.958659835906838,1.21054763670848,-0.791922438106994,0.428405902751159,NA
"LFT_00160",466.665084214427,-0.952887569408016,0.179140924771521,-5.31920648854159,1.04220798883068e-07,1.81921416457119e-06
"LFT_00618",3.542510001317,-0.952085554338104,1.1948028023743,-0.796855809549598,0.425534778006462,NA
"LFT_01386",98.683936774888,-0.950510807622889,0.279657777991948,-3.39883558557866,0.000676733846187819,0.00442144874841747
"LFT_01557",2.92789041397981,-0.949541437726162,1.39844279074759,-0.678999129609404,0.497138413442716,NA
"LFT_01474",3.91362589848427,-0.948119209691777,1.14359841841106,-0.829066562551838,0.407066743304133,NA
"LFT_00813",292.341087143835,-0.945600802677452,0.257343202566111,-3.67447359498267,0.000238340289753542,0.00179825165984329
"LFT_01931",416.776214413663,-0.944019401075426,0.238080427602765,-3.96512813161825,7.33565317385704e-05,0.000677158590329151
"LFT_01784",2162.28973231735,-0.943714672034775,0.248586449492164,-3.79632387027807,0.000146857614893186,0.001219007848211
"LFT_01044",412.307926286371,-0.940511794222513,0.210199267592981,-4.4743818805481,7.66326751939496e-06,9.1545994827282e-05
"LFT_01166",269.511977933845,-0.938891232911114,0.244828160899087,-3.83489885094593,0.000125615978055233,0.00106293798097432
"LFT_02288",140.731491891427,-0.93882498104537,0.289341763072444,-3.24469226659932,0.00117577612530867,0.00705907974078492
"LFT_00833",319.994732253583,-0.936662182317609,0.206293578222904,-4.5404330584907,5.61388011638217e-06,7.08861442674785e-05
"LFT_00709",122.861020788609,-0.936118480316566,0.252475571519708,-3.70775863455564,0.000209101812960245,0.0016281198092381
"LFT_01156",1286.14871305231,-0.935552342110814,0.147343246612159,-6.34947555196337,2.1605019666944e-10,5.66144440089703e-09
"LFT_01683",764.883071187806,-0.934136996870448,0.212429741306559,-4.39739271499836,1.09559008426097e-05,0.000123608936821481
"LFT_00619",4.47126964206622,-0.933431867394986,1.15672297513476,-0.806962330186481,0.419688186323161,NA
"LFT_02076",3140.98152073735,-0.932849979323316,0.167617006587356,-5.56536593938722,2.61602837520718e-08,4.94206290727124e-07
"LFT_00397",427.508054316765,-0.929967687325748,0.207000014535187,-4.49259720785027,7.03597848220641e-06,8.57333978056851e-05
"LFT_01980",6.10776810671749,-0.923338710910727,1.07366036468887,-0.859991428647268,0.389793767363462,0.593921421239135
"LFT_01662",176.211016815906,-0.921199920477619,0.265070341642451,-3.47530362985766,0.000510275432307843,0.00348330876340116
"LFT_01058",1722.0153318034,-0.913607650352545,0.180196112540033,-5.0700741401931,3.97660762033601e-07,6.17260686035596e-06
"LFT_01113",201.290064816766,-0.909968256350824,0.232461347877345,-3.91449273033965,9.05944670477357e-05,0.000814681609576871
"LFT_00929",843.289266227419,-0.908291031499037,0.173766776963751,-5.22706956628718,1.72217716727433e-07,2.88604166292356e-06
"LFT_01651",3.10032967010499,-0.90612444022074,1.23554566224499,-0.733379969603316,0.463326712550887,NA
"LFT_01893",505.340464662211,-0.905703760478592,0.179854167812877,-5.03576743031556,4.75938137221226e-07,7.34089392663371e-06
"LFT_01922",171.811939878137,-0.900946742454945,0.275286623706474,-3.27275888063338,0.00106503290446481,0.0065213195682933
"LFT_01711",94.456146123384,-0.898935853799951,0.283342966092626,-3.17260691591011,0.0015107692091782,0.00876605848277923
"LFT_01816",1201.97497247625,-0.897767003173481,0.18710570970753,-4.79818068928417,1.60113308237216e-06,2.20449792188754e-05
"LFT_02596",391.691345062913,-0.893810229566326,0.221646822134519,-4.03258761374827,5.51660375336287e-05,0.000525154818240052
"LFT_00887",1146.31180482079,-0.892806450581592,0.250485824791151,-3.56429930246948,0.000364829473487152,0.00261496890261232
"LFT_02630",1021.6146680371,-0.891432692258962,0.199070052899241,-4.47798490670096,7.53509275162684e-06,9.09060447312604e-05
"LFT_00045",342.087769383477,-0.886224866475918,0.232336249012055,-3.81440636252131,0.000136510684084997,0.00114321834060185
"LFT_00748",3823.79417353684,-0.885251607974221,0.17602578592912,-5.02910186312523,4.92782567418566e-07,7.50569447999403e-06
"LFT_01070",208.708929707046,-0.885092374639861,0.218634286884455,-4.04827800457309,5.15958398963065e-05,0.000496992339238336
"LFT_01267",10223.4633003371,-0.884473439962316,0.176099808990355,-5.02256899103598,5.09848737570998e-07,7.71739983515852e-06
"LFT_02069",115.284836383036,-0.884310045326294,0.390086565489892,-2.26695847424463,0.0233927625729881,0.0795092920367809
"LFT_00752",196.654782240126,-0.880872520074085,0.251766931457748,-3.49876179120813,0.000467423973930961,0.00320876682949226
"LFT_00396",297.117339482911,-0.876759485826749,0.212627688268693,-4.12344926931063,3.73240693224229e-05,0.00037278179073256
"LFT_01452",607.160021394773,-0.876444058671068,0.285924264989001,-3.0653014311492,0.00217450717878397,0.0119084808869585
"LFT_00405",159.110773210728,-0.874962992878332,0.246193565609291,-3.55396368996457,0.000379471600861294,0.00270029943218878
"LFT_00129",103.030802710322,-0.871364763638666,0.289310332822189,-3.01186879548546,0.00259644795135555,0.0138761922312576
"LFT_00854",660.229791293409,-0.869682722209937,0.72585455671073,-1.19815011722317,0.230858580921645,0.425946131110966
"LFT_00451",58.3029863962922,-0.862692656889352,0.344842530240476,-2.50170028704914,0.012359850900968,0.0491369602702431
"LFT_02283",279.889974165709,-0.862187492335109,0.243358463646317,-3.54287037901489,0.000395797192967296,0.00277970535810173
"LFT_02373",982.966107866564,-0.860942755937618,0.202275553096397,-4.25628674725375,2.07850099653654e-05,0.000222162584585945
"LFT_00744",9991.04660617821,-0.85191098965994,0.192304831289627,-4.43000305268926,9.4231754327004e-06,0.000108835443267729
"LFT_02403",2815.47391361699,-0.851554041904239,0.201198546151713,-4.23240653668605,2.31204003391101e-05,0.000243915219161954
"LFT_00053",1572.84701506014,-0.841039082260653,0.155929693186237,-5.39370702959151,6.90187188376607e-08,1.23675454270132e-06
"LFT_02286",441.197412295094,-0.840698647025454,0.280278499468639,-2.99951173072239,0.00270412710523096,0.0142024951626031
"LFT_00541",514.582079231343,-0.83714268512933,0.211200617758189,-3.96373218040396,7.37870299745464e-05,0.000678562234143282
"LFT_00132",152.527190518912,-0.836601697517928,0.268921991444366,-3.11094564272927,0.00186489264573156,0.0104476859256272
"LFT_00680",46.6984054021625,-0.834617730610062,0.413527333623398,-2.01828914982958,0.0435611560664049,0.126529841875839
"LFT_01069",4.77542869708863,-0.83400954063845,1.06703209638399,-0.781616170183428,0.434440180912061,NA
"LFT_01245",42.3608497240424,-0.828554216516938,0.400008484437197,-2.07134160587293,0.0383268837383755,0.11474522809634
"LFT_00471",83.5622471484863,-0.827519315737356,0.352581516594795,-2.34702976982309,0.0189237427348478,0.0675214656586004
"LFT_02015",411.370995389347,-0.823543390426154,0.218446859431454,-3.7699941879209,0.000163251349162029,0.00133504542922102
"LFT_00052",705.37124533446,-0.822466667682246,0.215175341670961,-3.82230910519447,0.000132207818374766,0.00111484585944397
"LFT_02582",659.706871113838,-0.820848302254079,0.211494089880782,-3.88118789852135,0.000103947488668353,0.000911223129081929
"LFT_01705",167.882703102977,-0.817821312893045,0.221184355275072,-3.69746455112512,0.000217763617208867,0.00168472995281908
"LFT_02380",171.087865421736,-0.815266932969061,0.28226622683999,-2.88829075336461,0.0038734164708113,0.0188737752996512
"LFT_02075",2345.84216676816,-0.812972574626902,0.175955196312254,-4.6203385388186,3.83114394103515e-06,4.96622222569291e-05
"LFT_00524",205.446573574104,-0.812533784349053,0.265700293821797,-3.05808387586508,0.00222757217162369,0.0120904084237126
"LFT_02007",15.9969951538904,-0.812140262808297,0.593476202969323,-1.36844621358858,0.171172447072655,0.346872082896903
"LFT_02212",235.577881493924,-0.810530161678797,0.217932460347323,-3.71918052219958,0.000199870172382532,0.00157123745192333
"LFT_02462",136.730704272788,-0.810344047709871,0.24287671624343,-3.33644187982878,0.000848581695762066,0.00537141192875884
"LFT_01561",5.68106419631868,-0.809546830033536,0.947331144219376,-0.854555278767513,0.392797394449535,0.596209467681663
"LFT_02010",207.096991066605,-0.797774621415707,0.229852867756356,-3.47080560361486,0.000518899507682278,0.003527360579672
"LFT_02450",134.440889733454,-0.797455398941055,0.271526813481282,-2.93693056945931,0.00331478308147176,0.0167595982770678
"LFT_02551",543.362144624229,-0.797324812177651,0.167349585362059,-4.76442657717167,1.89391462810756e-06,2.59296064533602e-05
"LFT_01081",470.668564311579,-0.797198265520396,0.205913478484533,-3.871520559934,0.00010815853241063,0.000941365512445375
"LFT_00761",388.141858799246,-0.792381226702743,0.242728343667815,-3.26447754196829,0.00109666156606572,0.00666474871945676
"LFT_01038",1650.86350816301,-0.791409908533822,0.199249990522803,-3.97194452284428,7.12883240609137e-05,0.000660568995195615
"LFT_00038",6.66220964873375,-0.790130816603723,0.925497134199281,-0.853736643158087,0.393250926092443,0.596361236395322
"LFT_00754",765.43298471347,-0.789222118321524,0.189748190044567,-4.15931302499463,3.19206196501569e-05,0.000324127292030968
"LFT_00272",354.784621061005,-0.788349788063193,0.208821093345721,-3.77524020889026,0.000159853547284635,0.0013116602516251
"LFT_01055",1262.62466666344,-0.787148860896677,0.297684075575901,-2.64424242168096,0.00818739946405823,0.0353771143509041
"LFT_01802",9.1766838083934,-0.786784687471454,0.866415442136618,-0.908091718138366,0.363829765703536,0.56947232167716
"LFT_02149",192.973109898083,-0.784627289155189,0.230019981731716,-3.41112664755508,0.000646950340593388,0.00427267745264522
"LFT_00658",32.0454935437966,-0.784183273817308,0.458119419887742,-1.71174423037876,0.0869438136843112,0.216427041827034
"LFT_01254",1.97961663035647,-0.780831012449558,1.53194863266101,-0.509697907490048,0.610263119201769,NA
"LFT_00164",535.602319808638,-0.780179590591396,0.175462819281902,-4.44640975099087,8.73173254537391e-06,0.000101814508196537
"LFT_00050",304.71360456946,-0.780040783416661,0.232553020196254,-3.35424920630304,0.000795806561123212,0.00507691253784625
"LFT_02612",1053.4041088537,-0.779757589592309,0.160405846888339,-4.86115440751428,1.16703177826874e-06,1.66319090271399e-05
"LFT_02492",86.071368656982,-0.77765629213886,0.339605326840977,-2.28988249204643,0.0220281294217091,0.0756092273249367
"LFT_01052",2316.33040525166,-0.777417010481576,0.209884853959463,-3.70401673020067,0.000212212253179245,0.00164701038534338
"LFT_01054",3376.58045660922,-0.769476043091323,0.198697835259933,-3.87259399220282,0.000107683127280949,0.000940587029332162
"LFT_02241",1106.04173220582,-0.769022912061074,0.177710998152021,-4.32737939721223,1.50893918456101e-05,0.000167912547615305
"LFT_02020",2107.19900370303,-0.763440875089214,0.194019776575701,-3.93486111861046,8.32448184047679e-05,0.00075136156463859
"LFT_02459",108.794551643393,-0.762647455324583,0.264103279597016,-2.88768642512988,0.00388086552595915,0.0188737752996512
"LFT_00542",1311.80852030084,-0.761800279256242,0.172771833513589,-4.40928514656485,1.03712394318811e-05,0.00011901069160732
"LFT_01035",889.887410187271,-0.761443891742744,0.197550644020558,-3.85442373786189,0.000116002534500892,0.000991923426591838
"LFT_00898",133.578138910489,-0.761076771131483,0.260294207440744,-2.92390975048779,0.00345664950039798,0.0172797936353117
"LFT_01498",42.1353719613448,-0.760445444651936,0.375610425182613,-2.0245589410417,0.0429126739347195,0.125243336980732
"LFT_00210",1361.10586717801,-0.756943073519816,0.153585692484117,-4.92847387850334,8.28744120016424e-07,1.20937091046708e-05
"LFT_02066",389.952740615761,-0.756225998763304,0.189142956107307,-3.99817161752653,6.3833663009559e-05,0.000598317833670367
"LFT_02071",2015.71579060502,-0.754945296115866,0.162175202590996,-4.65512164655547,3.23789480624008e-06,4.28845089282993e-05
"LFT_00218",168.174776227629,-0.754810585570611,0.221976929723032,-3.40040105299418,0.000672870834561173,0.00440802748340209
"LFT_00375",62.6055235366466,-0.752707124854836,0.506251411629451,-1.4868247427343,0.13706110481129,0.300646185801182
"LFT_00905",136.809913668651,-0.751002346125038,0.245189373638757,-3.06294818156152,0.00219168007988083,0.0119756151449991
"LFT_01379",183.509923825086,-0.749082704213091,0.221625571706453,-3.37994708122069,0.000724997874397781,0.00470938103363735
"LFT_01279",197.560657642996,-0.746196177704304,0.247032823274566,-3.02063575120518,0.00252244606437337,0.0135103319975339
"LFT_02239",595.580123163586,-0.738234584590997,0.177371696201985,-4.16207659056448,3.15366530871469e-05,0.000321568299470197
"LFT_00062",79.1858625188386,-0.737416214784585,0.34210173098321,-2.15554657576631,0.0311190880248449,0.0971922032261165
"LFT_00597",414.966082056637,-0.735098358558377,0.19020176512524,-3.86483457750428,0.000111164514225579,0.000957271806246419
"LFT_02223",618.111446632713,-0.733504471002824,0.244022826453901,-3.00588466112776,0.00264809422530911,0.0140597072485366
"LFT_00895",86.8677366841147,-0.73312368554755,0.37109941088788,-1.97554526910593,0.0482063026456005,0.137241541527253
"LFT_02138",2315.89311968904,-0.727444050740833,0.189174077775722,-3.84536855838814,0.000120371376055806,0.00102210816532404
"LFT_01435",311.019771249831,-0.7273590068012,0.204926113418036,-3.54937198910045,0.000386151162899462,0.00272113769625639
"LFT_01212",711.908472450625,-0.725243326613715,0.202091017748786,-3.58869649276172,0.000332335465443097,0.00242485487809829
"LFT_02626",606.697394502811,-0.72468652426395,0.197986680119393,-3.66027918558429,0.00025194058942629,0.00189364487748087
"LFT_00554",1041.01409704691,-0.724172165925059,0.192341714366527,-3.76502917378116,0.000166529637674449,0.00135277575670878
"LFT_01597",268.030921741084,-0.724119941652817,0.203059150790074,-3.56605422033615,0.000362396425431448,0.00260519200229038
"LFT_01588",76.6529660226013,-0.721490206072445,0.353198183837721,-2.04273475654093,0.0410787022249915,0.121027101847429
"LFT_02136",1176.50381506091,-0.719979489974962,0.167804843151282,-4.29057634126731,1.78210009033148e-05,0.000193882942863295
"LFT_00381",356.067958654137,-0.717471818549974,0.297291344891815,-2.41336261844779,0.0158060853525979,0.0591696313429819
"LFT_00650",2.34324328743793,-0.715948518305136,1.49893904539653,-0.477636846210606,0.632908700937117,NA
"LFT_00852",211.994052915668,-0.714120010880608,0.26623793412154,-2.68226244031252,0.00731260678605535,0.0323426909938601
"LFT_02589",276.513267891439,-0.710437103105583,0.213070996582451,-3.33427408939099,0.00085522339528777,0.00539239094337902
"LFT_00978",86.2032302458972,-0.710348932130628,0.327064586571498,-2.17189191766973,0.029863816253795,0.0945170392344134
"LFT_01961",112.176305980408,-0.709424323859015,0.294612540717574,-2.40799092303098,0.0160405798314528,0.0597720077205666
"LFT_00273",405.997127923584,-0.708421017750537,0.20209072053787,-3.50546039850347,0.000455818306326965,0.00313793562858422
"LFT_00133",102.982014040049,-0.708186921884614,0.293426657620387,-2.41350573812149,0.0157998790982815,0.0591696313429819
"LFT_02083",4.35475120575503,-0.706085363778894,1.26938152800831,-0.556243610135685,0.578044330337078,NA
"LFT_01668",4.17452518401946,-0.705963366155108,1.24256830651107,-0.568148537553914,0.569934112087269,NA
"LFT_02488",2.8850380941852,-0.703578092019093,1.46696885207458,-0.479613518053978,0.631502232324699,NA
"LFT_00260",2544.73845831716,-0.703371725073001,0.16977090704325,-4.14306395202221,3.42696330759235e-05,0.000343683521835496
"LFT_00539",2.57783531821727,-0.702435133417276,1.45637412037215,-0.482317780569858,0.629580218174077,NA
"LFT_01213",1253.07843090493,-0.701718233477561,0.154024794799385,-4.55587838562965,5.21671141108737e-06,6.65608675854446e-05
"LFT_00134",123.399145191424,-0.69963245409107,0.340993435145702,-2.05174757629022,0.0401942004583536,0.119309703431191
"LFT_00528",212.068436056169,-0.694590395060724,0.208458499950055,-3.33203201225733,0.000862143384023238,0.00541506037851709
"LFT_01242",378.735079553058,-0.694329290987174,0.183706223744062,-3.77956324416373,0.000157103686952824,0.00129345163886498
"LFT_00277",544.207338248422,-0.691903094409686,0.184744575463682,-3.74518760658119,0.000180259022231088,0.00144503696439856
"LFT_00378",1600.96791488418,-0.691550569432716,0.263501573377354,-2.62446466853678,0.00867852961140845,0.0371697305149427
"LFT_00677",719.653217556382,-0.688916652548961,0.195373248255059,-3.52615651683071,0.000421637704704985,0.00293968794261652
"LFT_01157",1701.99446708983,-0.686893918983692,0.152270013350185,-4.51102553858716,6.45149519858513e-06,7.98085979642231e-05
"LFT_01012",989.991188340662,-0.685923296190061,0.16970925118995,-4.04175548109825,5.30525379536138e-05,0.000509011948791169
"LFT_00994",901.834200524616,-0.685818880958152,0.212281266866187,-3.23070844207117,0.00123483829815554,0.00737573757991432
"LFT_00049",369.077151599212,-0.683733162152073,0.272961487190584,-2.50487044597132,0.0122496253159901,0.0487783282599147
"LFT_02472",199.376404146516,-0.677292360741137,0.313410073887749,-2.16104208885039,0.0306920883406386,0.0961396134783242
"LFT_02067",132.677766018603,-0.676270978831161,0.271043387939486,-2.49506539883625,0.012593391736382,0.0498328351308346
"LFT_00413",1548.70620927414,-0.675240818441922,0.168546070694404,-4.00626852741184,6.16855179894783e-05,0.000580415472356597
"LFT_01017",701.415844723229,-0.674554941567298,0.189866183138494,-3.55279139453315,0.000381166600194066,0.00270029943218878
"LFT_02222",941.877020430095,-0.673464039362551,0.257281724302066,-2.61761320664915,0.00885471114334003,0.0375939565441109
"LFT_01746",8677.42732627904,-0.672241154263555,0.191111594461994,-3.51753202706518,0.000435579783705757,0.00301564753662196
"LFT_00159",1957.43131723737,-0.671356305845335,0.186675892285182,-3.59637389502718,0.000322683902639467,0.00237577241913106
"LFT_01057",444.171162809907,-0.670881499717751,0.223803419902106,-2.99763739093532,0.00272081188447924,0.0142486357810236
"LFT_01027",1482.85674091285,-0.669253556042817,0.181600120903722,-3.68531448499218,0.000228420414321426,0.00174501739718281
"LFT_01609",17.2291566986321,-0.667924115162679,0.573388597835012,-1.1648716379862,0.244070955500249,0.443881282503064
"LFT_01060",1350.47272256795,-0.665255207640369,0.197490753321882,-3.36853850851486,0.000755678399526358,0.00485907192518663
"LFT_00255",85.9553476319554,-0.657678470124298,0.303483542081042,-2.16709764758404,0.0302274092657436,0.0951733803367146
"LFT_02029",1869.90373240578,-0.656641498779584,0.163763865743347,-4.00968489476598,6.07998291586361e-05,0.000574299161471303
"LFT_00497",227.102695829742,-0.654744277191122,0.242118809370596,-2.70422722998339,0.00684634536749573,0.0306138415790589
"LFT_02471",12.3976626687804,-0.653037753206549,0.731469789289056,-0.892774743084416,0.371977814525582,0.577762864244004
"LFT_01687",118.56767605808,-0.652224816106816,0.248634164109129,-2.62323087594891,0.00871002271423079,0.0371978426551239
"LFT_00953",77.2874969951697,-0.65068162048488,0.371688654870278,-1.75060931228039,0.0800132301094814,0.203116918517506
"LFT_01185",419.31312774532,-0.648556465454755,0.228582688306109,-2.83729476742452,0.00454975864512141,0.0217407094473743
"LFT_02635",202.740884163831,-0.646907125082334,0.211440685810901,-3.0595205582188,0.0022169157180504,0.0120834213424336
"LFT_01839",407.812644641109,-0.646337239827341,0.222361496853562,-2.90669584875564,0.00365268163563226,0.0180926527358451
"LFT_02284",486.739882263915,-0.646253271143298,0.31384049910087,-2.05917742609627,0.0394772448389337,0.117611302778095
"LFT_01071",250.235060657153,-0.645815784831215,0.216423194450728,-2.98404145854268,0.0028446822458257,0.0147733775745373
"LFT_01059",630.629890218862,-0.644955158999494,0.180831221214197,-3.56661396560241,0.000361623582026951,0.00260519200229038
"LFT_00179",416.158623386841,-0.640608287579429,0.179270121469563,-3.57342474210457,0.000352342541458236,0.00255553206408845
"LFT_01183",314.260386945269,-0.64014283901726,0.205061632489277,-3.12170946483971,0.00179804286820598,0.0101666600227795
"LFT_00365",268.368534580924,-0.639256113416964,0.208404911574397,-3.06737546916575,0.00215947418867657,0.0118527896346955
"LFT_00347",626.03799959397,-0.638377867345322,0.164175861083219,-3.88837837142047,0.000100916220038012,0.000887844145244172
"LFT_00553",2090.36205399958,-0.636112498751312,0.173816781972759,-3.65967250993638,0.000252537786286944,0.00189364487748087
"LFT_00394",274.353329973166,-0.632211864192031,0.322968254630492,-1.95750466223173,0.0502881641819641,0.141842889017878
"LFT_02578",462.624754948604,-0.631212606747168,0.199187933369497,-3.16892994504972,0.0015300126849868,0.00881475393218164
"LFT_02370",2007.24272403357,-0.631148033354527,0.146355422020689,-4.31243355825456,1.61467412823952e-05,0.000178052527172838
"LFT_01203",495.298198401564,-0.630726638556741,0.171371486483877,-3.68046430300458,0.000232809650954016,0.00176197863159918
"LFT_01265",1756.11929685579,-0.62856724697761,0.163379719862142,-3.84727827607973,0.000119437284170018,0.00101772259273543
"LFT_01963",1068.80650479661,-0.627912792107802,0.216871262719837,-2.89532501555527,0.0037876613764755,0.0186099410775621
"LFT_01670",112.879620909704,-0.623749534621668,0.287766415754206,-2.16755500459247,0.0301925603765179,0.0951733803367146
"LFT_00552",444.786159834891,-0.623513269690167,0.211465200753868,-2.94853842366195,0.00319280446848913,0.0162779591834896
"LFT_00663",2.46916467034231,-0.622745701794918,1.45271163983496,-0.428678124906927,0.668157482141861,NA
"LFT_02287",29.9576096367601,-0.622439579689655,0.454912309919974,-1.36826277530092,0.171229838212956,0.346872082896903
"LFT_01934",2090.3264191935,-0.618810745928139,0.144941303207366,-4.26938858858481,1.96009525469014e-05,0.000211360713968136
"LFT_01723",161.518935130616,-0.618781754899492,0.293534276674839,-2.10803917657951,0.0350276008406298,0.10683637452893
"LFT_01026",1659.73360890695,-0.618562014710223,0.258125823179609,-2.39635851652012,0.0165588848965023,0.0613282712656171
"LFT_01297",62.1898626131648,-0.616907285610237,0.325049367582043,-1.8978879737538,0.0577108409259323,0.15714113892346
